subject_num,iteration,c7_disp/cm,sa_disp/cm,time/s,accuracy/cm,parameter,cost
3,13,7.3743855087711,7.91189326776654,3.99,0.49,0.95,31.2990275402647
3,14,6.03204390717731,6.7818707826409,4.68,0.32,0.95,22.9968856562192
3,15,9.62142734052387,6.94037698724531,6.39,0.32,0.95,24.0844163625421
3,16,5.33529055029523,7.5134263400951,3.88,0.31,0.95,28.2257876840174
3,17,5.72715522593114,7.22416837583263,4.77,0.42,1,26.0943043611901
3,18,5.59079079260031,6.789567416919,4.26,0.35,1,23.0491128544441
3,19,7.22723018264502,7.44081551518086,4.67,0.15,1,27.6828677654781
3,20,7.34652906957696,7.0757645216481,4.15,0.47,1,25.033221782907
3,21,7.24999442075464,6.80448773845851,6.26,0.23,1.05,23.1505266914161
3,22,3.00649828890233,7.40168539610085,4.35,0.41,1.05,27.3924733514263
3,23,7.42067694624911,12.5752865448614,4.66,0.29,1.05,79.0689158426866
3,24,5.50327460046848,8.23979425017699,5.63,0.34,1.05,33.9471046426249
3,25,10.7235939452737,10.0200588389532,5.11,0.27,1.1,50.2007895680418
3,26,8.52220104372908,10.328919018459,5.32,0.36,1.1,53.3432840449416
3,27,6.97279575896664,8.55079355146468,5.31,0.3,1.1,36.558035179885
3,28,9.09227438154733,9.1678460357456,4.96,0.29,1.1,42.0247004675682
3,29,6.76927242491176,8.76025198175466,5.31,0.58,1.15,38.3710073919182
3,30,5.77640927630815,8.42537867287129,4.22,0.36,1.15,35.4935028906372
3,31,6.71031559987566,7.68170113756208,4.97,0.32,1.15,29.5042661834113
3,32,5.35579894929672,7.93331149985689,5.65,0.36,1.15,31.4687156768808
3,33,6.02968128887388,8.5696330692701,5.18,0.38,1.2,36.7193054709638
3,34,8.17490745392185,7.22946571793676,6.33,0.22,1.2,26.1325872834114
3,35,5.33529055029524,7.38974471683704,6.88,0.31,1.2,27.3041634900105
3,36,9.26228240117406,10.2508632328414,3.59,0.24,1.2,52.5400985092095
3,37,7.90241988877631,9.057272398863,4.62,0.82,1.25,41.0170916536028
3,38,5.30689280729722,8.12733917495931,3.83,0.39,1.25,33.0268210324142
3,39,4.74174569907584,6.94893549947069,5.08,0.35,1.25,24.143852287902
3,40,6.2210086333764,6.98249906168635,6.02,0.16,1.25,24.3776465732254
3,41,4.57573926893281,6.83037573247867,3.68,0.51,1.3,23.3270163234168
3,42,6.19437525505599,6.81827771737107,4.62,0.35,1.3,23.2444555155994
3,43,1.16212595716836,7.54553324933017,3.33,1.02,1.3,28.4675360083735
3,44,2.38622766303021,7.21849856316395,4.05,0.35,1.3,26.0533607532
3,45,4.60115041687736,5.80419216659207,3.99,0.44,1.35,16.8443233533644
3,46,1.46943495697959,6.82315481878223,3.27,0.15,1.35,23.2777208405356
3,47,1.28584854857395,6.27517345257647,3.69,0.7,1.35,19.6889009299602
3,48,5.3321353313104,8.97735750042221,3.52,0.49,1.35,40.2964738451934
3,49,4.16794921145066,6.28589035906246,3.55,0.23,1.4,19.7562088030772
3,50,5.76498284091397,6.66862146617119,4.08,0.29,1.4,22.2352561295396
3,51,6.38942618454138,6.8030803663539,4.24,0.38,1.4,23.1409512355349
3,52,2.93443264498933,6.30229330719545,4.01,0.33,1.4,19.8594504649603
3,53,1.83178903593425,6.95884824388598,4.34,0.48,1.45,24.2127844407175
3,54,4.05660024019024,6.44046403434381,3.48,0.49,1.45,20.7397884888381
3,55,4.37517374901086,5.59713827363286,4.37,0.25,1.45,15.6639784270829
3,56,1.96219806785801,7.29075539151057,3.23,0.32,1.45,26.5775570894203
3,57,2.52330845944249,5.64700438862992,3.19,0.33,1.5,15.9443292826028
3,58,0.507723420129639,5.84857249509088,3.07,0.38,1.5,17.1029001151668
3,59,2.2847920910224,6.98679786843009,3.65,0.52,1.5,24.4076722271496
3,60,1.49362094254577,6.74336850667151,4.33,0.28,1.5,22.7365094083846
3,61,7.41570811974205,8.96482316228562,5.8,0.23,1.55,40.1840271655263
3,62,2.72216039195652,10.2158106576734,3.75,0.47,1.55,52.1813936967162
3,63,3.86363558010755,7.95699890039673,4.26,0.32,1.55,31.6569157504574
3,64,4.1744055009996,7.7425898358111,4.53,0.38,1.55,29.9738486828027
3,65,3.93323621959274,7.28430557499438,4.4,0.24,1.6,26.5305538549471
3,66,2.82592672410122,8.66443180293681,4.32,0.58,1.6,37.5361892338714
3,67,0.806254281411017,7.73547727797907,3.8,0.05,1.6,29.9188043590652
3,68,3.57882871123407,6.67167948308662,3.8,0.05,1.6,22.2556535625195
3,69,1.24698777822182,6.13332098100962,2.94,0.37,1.65,18.8088131280464
3,70,2.63079402415213,7.41769345565351,3.47,0.08,1.65,27.5110881010224
3,71,1.53723412693036,6.59941079769858,2.96,1.11,1.65,21.7761114383903
3,72,2.8140456935144,6.55727057765413,3.8,0.3,1.65,21.4988987142842
3,73,3.22740709011426,6.05079728916977,4.59,0.42,1.7,18.3060739173121
3,74,3.09162269314312,5.51276436423708,3.72,0.47,1.7,15.1952854678011
3,75,2.73681513944729,5.50718648345854,3.61,0.24,1.7,15.1645514817942
3,76,3.22028196369097,6.3349886228379,3.08,0.4,1.7,20.0660404257428
3,77,4.88532972117996,6.14045367304977,4.76,0.4,1.75,18.8525856554352
3,78,3.49890318654132,7.58107010941195,4.36,0.31,1.75,28.7363120019097
3,79,2.92492902336675,6.28370922367296,4.37,0.41,1.75,19.7425008038363
3,80,0.311777250467462,6.31125107178775,3.69,0.42,1.75,19.915945045571
3,81,5.63322860384624,9.03098116590991,4.27,0.33,1.8,40.7793104095097
3,82,4.94151521136202,5.98598371342641,7.52,0.47,1.8,17.9160005087031
3,83,-0.534695224513585,9.38148766485429,4.85,0.88,1.8,44.0061554029066
3,84,-0.168979283181565,10.0442950650777,4.17,0.63,1.8,50.4439316771717
3,85,-0.965160016450037,7.79339519623978,4.14,0.29,1.85,30.3685043423866
3,86,0.157211595553976,5.97530108749708,4.51,0.46,1.85,17.8521115431219
3,87,2.39811400789834,7.337220554043,4.02,0.4,1.85,26.9174027293356
3,88,2.54232397024692,5.47529608024013,3.95,0.43,1.85,14.9894335831464
3,89,-0.143989464266885,5.19498006420512,3.97,0.35,1.9,13.4939089337443
3,90,0.993450077647857,5.83150361324547,3.18,0.44,1.9,17.0032171956475
3,91,0.337163322945544,4.76597544455478,3.41,0.49,1.9,11.3572609690496
3,92,0.333990068504898,5.09563460358426,4.14,0.32,1.9,12.9827460066227
3,93,3.04239679293305,5.24377452832437,4.69,0.13,1.95,13.7485856519517
3,94,1.44049062076964,6.13332098100963,4,0.3,1.95,18.8088131280465
3,95,0.68779669826331,5.45609599959027,3.34,0.19,1.95,14.8844917783725
3,96,0.460125762706057,5.00137402536105,3.07,1.34,1.95,12.5068710707781
3,97,-2.1307717700615,5.97344095161538,3.67,1.19,2,17.8409984012178
3,98,-1.25954491342734,6.07484421360623,3.81,0.35,2,18.4518661097926
3,99,0.32579248833772,3.74987444718032,3.18,0.53,2,7.03077918480795
3,100,1.87261756331929,6.17942861589607,3.88,0.43,2,19.0926690094776
3,101,-1.08598539067192,6.42656480075709,3.68,1.03,2.05,20.650367569165
3,102,-1.98756486480689,6.7622479859496,3.11,0.73,2.05,22.8639989117397
3,103,-2.91542529570967,6.61999613369334,4.17,0.96,2.05,21.9121744050574
3,104,0.298555305472458,6.06065545481972,3.53,1.2,2.05,18.365772271018
3,105,-1.30012373964681,4.91756185694789,4.29,0.74,2.1,12.0912073084544
3,106,-0.478371583024633,5.99275464767587,3.11,0.18,2.1,17.9565541336204
3,107,-1.7647959023768,5.98188259630883,2.53,4.7,2.1,17.8914596980112
3,108,-0.847634078441131,6.32428203983365,3.27,0.73,2.1,19.9982716596812
3,109,0.483263567597867,6.3173168107365,4.63,0.11,2.15,19.954245843607
3,110,-0.950089483254344,5.72169955626622,3.79,1.36,2.15,16.3689229060886
3,111,-0.696258090135301,4.98363080082539,3.65,0.48,2.15,12.4182879794678
3,112,-0.647340400314566,5.39976006970214,4.52,0.25,2.15,14.5787044051748
3,113,-0.75112443336475,4.65820999121229,3.15,0.51,2.2,10.849460161115
3,114,-1.82584303121018,4.78231590652618,4.94,0.19,2.2,11.4352727149066
3,115,0.0991663697590264,5.03248605959223,4.1,0.12,2.2,12.6629579699951
3,116,-0.928144517724089,3.57564232447292,3.52,2.21,2.2,6.39260901628106
3,117,-3.27886437349608,3.70198522486749,5.33,1.24,2.25,6.8523473025686
3,118,-3.50523425153889,3.89304795102315,6,1.33,2.25,7.57791117448279
3,119,-2.03354087379874,6.25145552327683,4.29,1.12,2.25,19.5403480797542
3,120,-2.13896205273736,5.17013377929216,4.59,0.73,2.25,13.3651416478889
3,121,-2.19999104333571,4.29874033943792,5.19,0.71,2.3,9.23958425295541
3,122,0.48868440996246,4.35857315972038,4.59,0.86,2.3,9.49857999431746
3,123,-2.37117143224651,3.86447076487455,4.91,0.19,2.3,7.46706714628504
3,124,-2.66116245106238,3.97567796584669,4.52,2.03,2.3,7.90300764405943
3,125,-7.39949353369504,5.92562803792564,7.47,0.46,2.35,17.5565338219252
3,126,-6.24987036865663,5.12587991759632,5.94,0.45,2.35,13.1373224648086
3,127,-3.83305109096051,5.16017324586625,7.06,1.2,2.35,13.3136939636769
3,128,-2.97891345414272,4.69882351053009,5.65,0.49,2.35,11.0394711915552
3,129,-3.69988643718255,4.04085160711561,4.23,0.21,2.4,8.1642408553644
3,130,-4.65776160827293,5.2062399100702,5.57,0.22,2.4,13.5524670006039
3,131,-4.40823318206455,4.21882809060122,4.45,0.44,2.4,8.89925522902295
3,132,-4.23606610710366,3.86683204942015,5.01,0.12,2.4,7.47619504921142
3,133,-3.12685761911806,4.16472515682766,4.9,0.37,2.45,8.67246781595661
3,134,-4.79491988309885,3.24794172979724,6.68,0.45,2.45,5.27456274007915
3,135,-9.1445362258807,6.33209901569684,4.42,0.6,2.45,20.0477389722945
3,136,-6.26272627938635,3.77853701988483,4.5,0.37,2.45,7.13867100532006
3,137,-3.69276599108701,4.50700259485069,3.83,0.64,2.5,10.1565361949954
3,138,-2.68334398485081,2.98088939886278,4.85,0.37,2.5,4.44285080412624
3,139,-4.85940597401492,3.19000570085802,4.68,0.6,2.5,5.08806818575334
3,140,-5.93595313286526,3.8901463829192,3.49,0.59,2.5,7.56661944026968
3,141,-5.1198982091294,3.75312528981639,3.71,0.42,2.55,7.04297472052968
3,142,-3.30973707300753,3.17128135348215,5.03,0.08,2.55,5.02851271147179
3,143,-4.584560890927,3.30584666689316,4.99,0.15,2.55,5.4643110925043
3,144,-2.78790686608981,4.60441339498781,3.77,0.5,2.55,10.6003113559716
3,145,-2.32917133804013,2.03969951535519,4.72,0.84,2.6,2.0801870564701
3,146,-1.44683462654939,3.1436348642669,4.5,0.64,2.6,4.9412200799172
3,147,-7.11377876679763,2.70015243692738,3.67,0.4,2.6,3.64541159132244
3,148,-5.16500982017386,4.0994506439754,3.98,0.49,2.6,8.40274779119517
3,149,-10.2976590387724,3.98363699575176,4.77,0.4,2.65,7.93468185696104
3,150,-5.33187239542532,3.97508837903258,5.83,0.24,2.65,7.90066381055995
3,151,-8.47998488178359,5.93837268462336,4.95,0.17,2.65,17.6321350707404
3,152,-7.23848166429011,4.2687825489383,5.89,0.36,2.65,9.11125222506009
3,153,-15.631817993693,7.48545045449731,4.75,0.18,2.7,28.015984253367
3,154,-6.96428521395674,5.49424957691167,5.92,0.27,2.7,15.093389206697
3,155,-6.39073756114245,5.83547247301178,5.91,0.21,2.7,17.0263694916391
3,156,-5.79886724044809,4.90159287341888,4.74,0.49,2.7,12.0128063483754
3,157,-8.53314495461226,6.83403264627264,4.27,0.4,2.75,23.3520011051601
3,158,-5.77522724543561,5.74991274241043,5.35,0.21,2.75,16.5307482726669
3,159,-8.9299634550781,7.29108017636841,4.63,0.08,2.75,26.5799250691162
3,160,-7.73904630372594,6.92311471844063,5.51,0.38,2.75,23.9647587023446
3,161,-7.44538920601801,6.73444271629901,5.71,0.42,2.8,22.6763593495564
3,162,-7.31121474156447,6.53802660564686,4.69,0.46,2.8,21.3728959480731
3,163,-7.14715073875042,5.76116538752814,5.33,0.64,2.8,16.5955133112261
3,164,-5.8248697172265,5.49881869079571,6.27,0.33,2.8,15.1185034971221
